LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-39, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-45, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-81, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-81, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-39, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-39, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:40,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-83, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-83, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-39, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-83, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-83, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-49, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-59, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-59, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-55, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2025-10-28 17:31:41,1900-01-00 00:00:00,Laboratoriot2.4GHz,B2:EC:DD:97:BD:10,-65, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
